Phi[deg],Theta[deg],dB(GainTotal),Array_Data
-84,-168,-6.74925,
-82,-168,-8.31217,
-80,-168,-10.4202,
-78,-168,-12.9238,
-76,-168,-14.6186,
-74,-168,-13.7591,
-72,-168,-11.6802,
-70,-168,-9.96171,
-68,-168,-8.93595,
-66,-168,-8.59859,
-64,-168,-8.89438,
-62,-168,-9.65891,
-60,-168,-10.3058,
-58,-168,-9.71248,
-56,-168,-7.7134,
-54,-168,-5.37701,
-52,-168,-3.3575,
-50,-168,-1.80472,
-48,-168,-0.71087,
-46,-168,-0.041542,
-44,-168,0.232662,
-42,-168,0.130761,
-40,-168,-0.337635,
-38,-168,-1.16901,
-36,-168,-2.35869,
-34,-168,-3.88277,
-32,-168,-5.65352,
-30,-168,-7.43308,
-28,-168,-8.78769,
-26,-168,-9.37031,
-24,-168,-9.3448,
-22,-168,-9.1523,
-20,-168,-9.07903,
-18,-168,-9.19829,
-16,-168,-9.44393,
-14,-168,-9.65969,
-12,-168,-9.65759,
-10,-168,-9.32344,
-8,-168,-8.69473,
-6,-168,-7.91346,
-4,-168,-7.12356,
-2,-168,-6.42173,
0,-168,-5.86153,
2,-168,-5.47215,
4,-168,-5.27353,
6,-168,-5.28597,
8,-168,-5.53641,
10,-168,-6.06395,
12,-168,-6.92674,
14,-168,-8.21167,
16,-168,-10.0425,
18,-168,-12.53,
20,-168,-15.229,
22,-168,-15.4855,
24,-168,-12.6683,
26,-168,-9.73044,
28,-168,-7.45956,
30,-168,-5.78674,
32,-168,-4.58627,
34,-168,-3.76585,
36,-168,-3.26051,
38,-168,-3.02024,
40,-168,-2.99967,
42,-168,-3.14888,
44,-168,-3.40533,
46,-168,-3.68961,
48,-168,-3.91259,
50,-168,-3.99994,
52,-168,-3.92491,
54,-168,-3.72193,
56,-168,-3.46693,
58,-168,-3.24398,
60,-168,-3.12383,
62,-168,-3.15919,
64,-168,-3.38929,
66,-168,-3.84683,
68,-168,-4.56442,
70,-168,-5.57938,
72,-168,-6.93433,
74,-168,-8.66104,
76,-168,-10.6938,
78,-168,-12.5592,
80,-168,-13.0721,
82,-168,-11.8123,
84,-168,-9.93869,
86,-168,-8.2429,
88,-168,-6.90206,
90,-168,-5.8982,
92,-168,-5.17469,
94,-168,-4.66939,
96,-168,-4.31775,
98,-168,-4.05309,
100,-168,-3.81317,
102,-168,-3.55524,
104,-168,-3.27277,
106,-168,-3.00146,
108,-168,-2.80971,
110,-168,-2.78289,
112,-168,-3.01415,
114,-168,-3.60833,
116,-168,-4.70202,
118,-168,-6.5116,
120,-168,-9.45049,
122,-168,-14.326,
124,-168,-17.8093,
126,-168,-12.0248,
128,-168,-7.73148,
130,-168,-5.07467,
132,-168,-3.40961,
134,-168,-2.43482,
136,-168,-1.99547,
138,-168,-1.99747,
140,-168,-2.36543,
142,-168,-3.01163,
144,-168,-3.80696,
146,-168,-4.56975,
148,-168,-5.1186,
150,-168,-5.39327,
152,-168,-5.51093,
154,-168,-5.67621,
156,-168,-6.07522,
158,-168,-6.8509,
160,-168,-8.13053,
162,-168,-10.0624,
164,-168,-12.8013,
166,-168,-15.9584,
168,-168,-16.3924,
170,-168,-13.3842,
172,-168,-10.4428,
174,-168,-8.2585,
176,-168,-6.6845,
178,-168,-5.56757,
180,-168,-4.80943,
-180,-166,-7.10014,
-178,-166,-6.44635,
-176,-166,-5.87095,
-174,-166,-5.49921,
-172,-166,-5.40591,
-170,-166,-5.64971,
-168,-166,-6.30431,
-166,-166,-7.49182,
-164,-166,-9.43753,
-162,-166,-12.5664,
-160,-166,-17.047,
-158,-166,-16.3491,
-156,-166,-11.1388,
-154,-166,-7.37913,
-152,-166,-4.80544,
-150,-166,-3.02121,
-148,-166,-1.8205,
-146,-166,-1.09453,
-144,-166,-0.784052,
-142,-166,-0.857159,
-140,-166,-1.29723,
-138,-166,-2.09307,
-136,-166,-3.22453,
-134,-166,-4.63376,
-132,-166,-6.17217,
-130,-166,-7.55185,
-128,-166,-8.44983,
-126,-166,-8.8226,
-124,-166,-8.97193,
-122,-166,-9.23283,
-120,-166,-9.78101,
-118,-166,-10.6171,
-116,-166,-11.5404,
-114,-166,-12.1263,
-112,-166,-11.9988,
-110,-166,-11.2835,
-108,-166,-10.4208,
-106,-166,-9.72083,
-104,-166,-9.29646,
-102,-166,-9.14979,
-100,-166,-9.22659,
-98,-166,-9.43237,
-96,-166,-9.63714,
-94,-166,-9.69928,
-92,-166,-9.52772,
-90,-166,-9.14547,
-88,-166,-8.68356,
-86,-166,-8.31519,
-84,-166,-8.2056,
-82,-166,-8.50726,
-80,-166,-9.38278,
-78,-166,-11.0233,
-76,-166,-13.4826,
-74,-166,-15.1807,
-72,-166,-12.8464,
-70,-166,-9.30476,
-68,-166,-6.58056,
-66,-166,-4.7268,
-64,-166,-3.6,
-62,-166,-3.10683,
-60,-166,-3.20293,
-58,-166,-3.8713,
-56,-166,-5.08148,
-54,-166,-6.66797,
-52,-166,-8.03957,
-50,-166,-8.22592,
-48,-166,-7.22747,
-46,-166,-6.00037,
-44,-166,-5.10764,
-42,-166,-4.67581,
-40,-166,-4.67515,
-38,-166,-5.02814,
-36,-166,-5.63759,
-34,-166,-6.40163,
-32,-166,-7.2354,
-30,-166,-8.0863,
-28,-166,-8.91136,
-26,-166,-9.61386,
-24,-166,-10.0133,
-22,-166,-9.96714,
-20,-166,-9.56219,
-18,-166,-9.07184,
-16,-166,-8.74764,
-14,-166,-8.71735,
-12,-166,-8.97217,
-10,-166,-9.33642,
-8,-166,-9.4418,
-6,-166,-8.92916,
-4,-166,-7.84469,
-2,-166,-6.56734,
0,-166,-5.41592,
2,-166,-4.53808,
4,-166,-3.97931,
6,-166,-3.74618,
8,-166,-3.83885,
10,-166,-4.26856,
12,-166,-5.07283,
14,-166,-6.33861,
16,-166,-8.25249,
18,-166,-11.2459,
20,-166,-16.5977,
22,-166,-27.0891,
24,-166,-16.2202,
26,-166,-10.4379,
28,-166,-7.06584,
30,-166,-4.82611,
32,-166,-3.28789,
34,-166,-2.25797,
36,-166,-1.63493,
38,-166,-1.36064,
40,-166,-1.40065,
42,-166,-1.73526,
44,-166,-2.35503,
46,-166,-3.25804,
48,-166,-4.44682,
50,-166,-5.92159,
52,-166,-7.66109,
54,-166,-9.56958,
56,-166,-11.3632,
58,-166,-12.5043,
60,-166,-12.607,
62,-166,-11.9649,
64,-166,-11.1288,
66,-166,-10.4188,
68,-166,-9.95121,
70,-166,-9.75689,
72,-166,-9.83792,
74,-166,-10.1835,
76,-166,-10.7675,
78,-166,-11.535,
80,-166,-12.3823,
82,-166,-13.1427,
84,-166,-13.6202,
86,-166,-13.6939,
88,-166,-13.4048,
90,-166,-12.9098,
92,-166,-12.3738,
94,-166,-11.9134,
96,-166,-11.5848,
98,-166,-11.3675,
100,-166,-11.126,
102,-166,-10.6033,
104,-166,-9.57735,
106,-166,-8.10946,
108,-166,-6.49919,
110,-166,-5.0309,
112,-166,-3.87308,
114,-166,-3.11237,
116,-166,-2.80216,
118,-166,-2.99509,
120,-166,-3.76712,
122,-166,-5.24803,
124,-166,-7.68069,
126,-166,-11.5426,
128,-166,-17.0985,
130,-166,-16.852,
132,-166,-12.5157,
134,-166,-10.0602,
136,-166,-9.02583,
138,-166,-8.99741,
140,-166,-9.71482,
142,-166,-10.8529,
144,-166,-11.8376,
146,-166,-12.1158,
148,-166,-11.8801,
150,-166,-11.799,
152,-166,-12.3415,
154,-166,-13.6949,
156,-166,-15.5478,
158,-166,-16.0461,
160,-166,-13.92,
162,-166,-11.3273,
164,-166,-9.38737,
166,-166,-8.16399,
168,-166,-7.54074,
170,-166,-7.38481,
172,-166,-7.53863,
174,-166,-7.7891,
176,-166,-7.88196,
178,-166,-7.64146,
180,-166,-7.10014,
-180,-164,-4.94932,
-178,-164,-3.6383,
-176,-164,-3.04482,
-174,-164,-3.02047,
-172,-164,-3.48162,
-170,-164,-4.37864,
-168,-164,-5.68111,
-166,-164,-7.36402,
-164,-164,-9.34496,
-162,-164,-11.1772,
-160,-164,-11.4911,
-158,-164,-9.55898,
-156,-164,-6.83634,
-154,-164,-4.34919,
-152,-164,-2.32551,
-150,-164,-0.769455,
-148,-164,0.349545,
-146,-164,1.05851,
-144,-164,1.37472,
-142,-164,1.30519,
-140,-164,0.846403,
-138,-164,-0.0168813,
-136,-164,-1.31506,
-134,-164,-3.10134,
-132,-164,-5.46882,
-130,-164,-8.58485,
-128,-164,-12.6912,
-126,-164,-16.973,
-124,-164,-15.8691,
-122,-164,-12.0146,
-120,-164,-9.02328,
-118,-164,-6.88059,
-116,-164,-5.40114,
-114,-164,-4.50756,
-112,-164,-4.19189,
-110,-164,-4.50016,
-108,-164,-5.55022,
-106,-164,-7.60189,
-104,-164,-11.2718,
-102,-164,-17.7083,
-100,-164,-16.1866,
-98,-164,-10.0921,
-96,-164,-6.61322,
-94,-164,-4.56261,
-92,-164,-3.40811,
-90,-164,-2.90428,
-88,-164,-2.91109,
-86,-164,-3.32339,
-84,-164,-4.03753,
-82,-164,-4.94559,
-80,-164,-5.97072,
-78,-164,-7.13458,
-76,-164,-8.57866,
-74,-164,-10.3773,
-72,-164,-11.6667,
-70,-164,-10.2461,
-68,-164,-7.0862,
-66,-164,-4.2248,
-64,-164,-2.08746,
-62,-164,-0.629217,
-60,-164,0.233448,
-58,-164,0.563471,
-56,-164,0.404271,
-54,-164,-0.21252,
-52,-164,-1.26023,
-50,-164,-2.71336,
-48,-164,-4.55079,
-46,-164,-6.7711,
-44,-164,-9.4114,
-42,-164,-12.4844,
-40,-164,-15.4307,
-38,-164,-16.1318,
-36,-164,-14.3348,
-34,-164,-12.1662,
-32,-164,-10.1679,
-30,-164,-8.17872,
-28,-164,-6.15477,
-26,-164,-4.2519,
-24,-164,-2.65526,
-22,-164,-1.4861,
-20,-164,-0.813092,
-18,-164,-0.689823,
-16,-164,-1.19049,
-14,-164,-2.45392,
-12,-164,-4.77363,
-10,-164,-8.83192,
-8,-164,-14.9916,
-6,-164,-11.2379,
-4,-164,-5.89999,
-2,-164,-2.74694,
0,-164,-0.827988,
2,-164,0.288569,
4,-164,0.804404,
6,-164,0.822399,
8,-164,0.39509,
10,-164,-0.456327,
12,-164,-1.73616,
14,-164,-3.47651,
16,-164,-5.74059,
18,-164,-8.5715,
20,-164,-11.5015,
22,-164,-12.1234,
24,-164,-9.66508,
26,-164,-6.84828,
28,-164,-4.57418,
30,-164,-2.8441,
32,-164,-1.56892,
34,-164,-0.679084,
36,-164,-0.125296,
38,-164,0.129121,
40,-164,0.113383,
42,-164,-0.147835,
44,-164,-0.632502,
46,-164,-1.31927,
48,-164,-2.18411,
50,-164,-3.19341,
52,-164,-4.29013,
54,-164,-5.371,
56,-164,-6.26818,
58,-164,-6.78718,
60,-164,-6.84116,
62,-164,-6.55405,
64,-164,-6.1776,
66,-164,-5.94919,
68,-164,-6.04483,
70,-164,-6.60259,
72,-164,-7.75549,
74,-164,-9.61928,
76,-164,-11.9746,
78,-164,-12.9192,
80,-164,-10.7249,
82,-164,-7.87667,
84,-164,-5.68505,
86,-164,-4.21823,
88,-164,-3.37909,
90,-164,-3.09338,
92,-164,-3.3209,
94,-164,-4.0468,
96,-164,-5.27137,
98,-164,-6.9949,
100,-164,-9.18259,
102,-164,-11.6645,
104,-164,-13.8598,
106,-164,-14.5188,
108,-164,-13.0362,
110,-164,-10.5424,
112,-164,-8.0774,
114,-164,-6.03467,
116,-164,-4.52544,
118,-164,-3.5708,
120,-164,-3.16341,
122,-164,-3.28057,
124,-164,-3.87072,
126,-164,-4.81376,
128,-164,-5.87026,
130,-164,-6.72523,
132,-164,-7.24619,
134,-164,-7.65634,
136,-164,-8.30288,
138,-164,-9.38754,
140,-164,-10.8491,
142,-164,-12.2894,
144,-164,-13.2733,
146,-164,-14.1187,
148,-164,-15.7915,
150,-164,-18.7204,
152,-164,-17.4372,
154,-164,-11.9609,
156,-164,-7.89696,
158,-164,-5.21291,
160,-164,-3.54346,
162,-164,-2.69649,
164,-164,-2.59483,
166,-164,-3.24889,
168,-164,-4.76969,
170,-164,-7.43002,
172,-164,-11.6645,
174,-164,-14.9705,
176,-164,-11.0267,
178,-164,-7.25621,
180,-164,-4.94932,
-180,-162,-5.07847,
-178,-162,-4.15382,
-176,-162,-3.90253,
-174,-162,-4.21341,
-172,-162,-5.02538,
-170,-162,-6.2765,
-168,-162,-7.82375,
-166,-162,-9.3108,
-164,-162,-10.1484,
-162,-162,-9.97452,
-160,-162,-8.9831,
-158,-162,-7.4697,
-156,-162,-5.62937,
-154,-162,-3.68416,
-152,-162,-1.8628,
-150,-162,-0.322595,
-148,-162,0.857599,
-146,-162,1.64759,
-144,-162,2.0399,
-142,-162,2.03541,
-140,-162,1.63717,
-138,-162,0.849461,
-136,-162,-0.320026,
-134,-162,-1.85692,
-132,-162,-3.74261,
-130,-162,-5.97669,
-128,-162,-8.61905,
-126,-162,-11.6636,
-124,-162,-13.6326,
-122,-162,-11.5339,
-120,-162,-8.08467,
-118,-162,-5.3689,
-116,-162,-3.52524,
-114,-162,-2.45939,
-112,-162,-2.12196,
-110,-162,-2.53474,
-108,-162,-3.8124,
-106,-162,-6.20683,
-104,-162,-9.91638,
-102,-162,-11.6128,
-100,-162,-7.56139,
-98,-162,-3.85832,
-96,-162,-1.39463,
-94,-162,0.171487,
-92,-162,1.06303,
-90,-162,1.3971,
-88,-162,1.22993,
-86,-162,0.581473,
-84,-162,-0.548041,
-82,-162,-2.15619,
-80,-162,-4.19185,
-78,-162,-6.46983,
-76,-162,-8.65936,
-74,-162,-10.7012,
-72,-162,-13.4777,
-70,-162,-19.7099,
-68,-162,-21.3279,
-66,-162,-11.1811,
-64,-162,-6.07757,
-62,-162,-2.91507,
-60,-162,-0.875337,
-58,-162,0.371068,
-56,-162,0.996977,
-54,-162,1.11199,
-52,-162,0.796072,
-50,-162,0.111297,
-48,-162,-0.895291,
-46,-162,-2.18509,
-44,-162,-3.69969,
-42,-162,-5.3038,
-40,-162,-6.76887,
-38,-162,-7.9707,
-36,-162,-9.17432,
-34,-162,-10.8332,
-32,-162,-12.3431,
-30,-162,-10.4972,
-28,-162,-6.54736,
-26,-162,-3.25948,
-24,-162,-0.94757,
-22,-162,0.526407,
-20,-162,1.27459,
-18,-162,1.34745,
-16,-162,0.732129,
-14,-162,-0.668977,
-12,-162,-3.11379,
-10,-162,-7.25947,
-8,-162,-14.1903,
-6,-162,-11.6456,
-4,-162,-5.94127,
-2,-162,-2.74024,
0,-162,-0.8659,
2,-162,0.174144,
4,-162,0.594421,
6,-162,0.493547,
8,-162,-0.0894146,
10,-162,-1.15238,
12,-162,-2.71798,
14,-162,-4.81102,
16,-162,-7.35527,
18,-162,-9.74022,
20,-162,-10.3276,
22,-162,-8.77172,
24,-162,-6.65325,
26,-162,-4.73702,
28,-162,-3.14562,
30,-162,-1.87707,
32,-162,-0.921212,
34,-162,-0.267773,
36,-162,0.0984951,
38,-162,0.200007,
40,-162,0.0659923,
42,-162,-0.268856,
44,-162,-0.765832,
46,-162,-1.38365,
48,-162,-2.08051,
50,-162,-2.81748,
52,-162,-3.56055,
54,-162,-4.27399,
56,-162,-4.89937,
58,-162,-5.3365,
60,-162,-5.47612,
62,-162,-5.30446,
64,-162,-4.96846,
66,-162,-4.70561,
68,-162,-4.74401,
70,-162,-5.28018,
72,-162,-6.52084,
74,-162,-8.74501,
76,-162,-12.1236,
78,-162,-13.7696,
80,-162,-9.95256,
82,-162,-6.13066,
84,-162,-3.46531,
86,-162,-1.67601,
88,-162,-0.55219,
90,-162,0.0168745,
92,-162,0.0790519,
94,-162,-0.360878,
96,-162,-1.33339,
98,-162,-2.9015,
100,-162,-5.14955,
102,-162,-8.09942,
104,-162,-11.2879,
106,-162,-13.1046,
108,-162,-13.1643,
110,-162,-13.312,
112,-162,-14.15,
114,-162,-14.1226,
116,-162,-11.6323,
118,-162,-8.61569,
120,-162,-6.30837,
122,-162,-4.76471,
124,-162,-3.80077,
126,-162,-3.2127,
128,-162,-2.8341,
130,-162,-2.58658,
132,-162,-2.49141,
134,-162,-2.61208,
136,-162,-2.97128,
138,-162,-3.49919,
140,-162,-4.06124,
142,-162,-4.60628,
144,-162,-5.33096,
146,-162,-6.69777,
148,-162,-9.51965,
150,-162,-16.097,
152,-162,-19.4912,
154,-162,-9.42195,
156,-162,-4.86684,
158,-162,-2.34205,
160,-162,-1.00708,
162,-162,-0.563002,
164,-162,-0.902061,
166,-162,-2.0286,
168,-162,-4.06213,
170,-162,-7.2928,
172,-162,-11.9876,
174,-162,-13.9733,
176,-162,-10.0097,
178,-162,-6.89799,
180,-162,-5.07847,
-180,-160,-11.2792,
-178,-160,-12.6046,
-176,-160,-14.0322,
-174,-160,-14.5323,
-172,-160,-13.5182,
-170,-160,-11.9545,
-168,-160,-10.6809,
-166,-160,-9.92022,
-164,-160,-9.68161,
-162,-160,-9.95249,
-160,-160,-10.6913,
-158,-160,-11.543,
-156,-160,-11.2868,
-154,-160,-9.11678,
-152,-160,-6.30972,
-150,-160,-3.89694,
-148,-160,-2.11454,
-146,-160,-0.955692,
-144,-160,-0.376303,
-142,-160,-0.335585,
-140,-160,-0.79419,
-138,-160,-1.69244,
-136,-160,-2.90376,
-134,-160,-4.17632,
-132,-160,-5.18379,
-130,-160,-5.82501,
-128,-160,-6.41402,
-126,-160,-7.42327,
-124,-160,-9.21496,
-122,-160,-11.6606,
-120,-160,-12.5179,
-118,-160,-10.1428,
-116,-160,-7.56335,
-114,-160,-5.96279,
-112,-160,-5.36088,
-110,-160,-5.70866,
-108,-160,-7.04858,
-106,-160,-9.48414,
-104,-160,-12.4466,
-102,-160,-12.1156,
-100,-160,-8.66941,
-98,-160,-5.71631,
-96,-160,-3.65339,
-94,-160,-2.28119,
-92,-160,-1.44805,
-90,-160,-1.07276,
-88,-160,-1.12502,
-86,-160,-1.61235,
-84,-160,-2.57147,
-82,-160,-4.05111,
-80,-160,-6.0379,
-78,-160,-8.16746,
-76,-160,-9.29061,
-74,-160,-8.78885,
-72,-160,-7.91322,
-70,-160,-7.70396,
-68,-160,-8.4983,
-66,-160,-10.0977,
-64,-160,-10.5834,
-62,-160,-8.05628,
-60,-160,-4.98007,
-58,-160,-2.67793,
-56,-160,-1.16995,
-54,-160,-0.295848,
-52,-160,0.0882398,
-50,-160,0.0950953,
-48,-160,-0.182076,
-46,-160,-0.640957,
-44,-160,-1.13489,
-42,-160,-1.49378,
-40,-160,-1.6626,
-38,-160,-1.82271,
-36,-160,-2.31403,
-34,-160,-3.50554,
-32,-160,-5.77424,
-30,-160,-9.1769,
-28,-160,-10.1522,
-26,-160,-6.51977,
-24,-160,-3.3926,
-22,-160,-1.49218,
-20,-160,-0.539545,
-18,-160,-0.330559,
-16,-160,-0.752195,
-14,-160,-1.75755,
-12,-160,-3.36051,
-10,-160,-5.64691,
-8,-160,-8.78061,
-6,-160,-12.7482,
-4,-160,-15.1896,
-2,-160,-13.0575,
0,-160,-10.3234,
2,-160,-8.40811,
4,-160,-7.17914,
6,-160,-6.47525,
8,-160,-6.22817,
10,-160,-6.43655,
12,-160,-7.13848,
14,-160,-8.39458,
16,-160,-10.2698,
18,-160,-12.7277,
20,-160,-14.9922,
22,-160,-14.6887,
24,-160,-11.9814,
26,-160,-9.15531,
28,-160,-6.87156,
30,-160,-5.16286,
32,-160,-3.98305,
34,-160,-3.28299,
36,-160,-3.01279,
38,-160,-3.11926,
40,-160,-3.54596,
42,-160,-4.23152,
44,-160,-5.09485,
46,-160,-5.99759,
48,-160,-6.71846,
50,-160,-7.05745,
52,-160,-7.06184,
54,-160,-7.03925,
56,-160,-7.32846,
58,-160,-8.17004,
60,-160,-9.7077,
62,-160,-11.9383,
64,-160,-14.3415,
66,-160,-15.4688,
68,-160,-15.0603,
70,-160,-14.7002,
72,-160,-15.2882,
74,-160,-17.0734,
76,-160,-19.4175,
78,-160,-18.5648,
80,-160,-14.7155,
82,-160,-11.2634,
84,-160,-8.58737,
86,-160,-6.49953,
88,-160,-4.87215,
90,-160,-3.65298,
92,-160,-2.83525,
94,-160,-2.43765,
96,-160,-2.49394,
98,-160,-3.04353,
100,-160,-4.10479,
102,-160,-5.58163,
104,-160,-7.02796,
106,-160,-7.60407,
108,-160,-7.15916,
110,-160,-6.58009,
112,-160,-6.56865,
114,-160,-7.37647,
116,-160,-8.89446,
118,-160,-10.1509,
120,-160,-9.42915,
122,-160,-7.34064,
124,-160,-5.35272,
126,-160,-3.8116,
128,-160,-2.6566,
130,-160,-1.82166,
132,-160,-1.28788,
134,-160,-1.02777,
136,-160,-0.944983,
138,-160,-0.882172,
140,-160,-0.743978,
142,-160,-0.63196,
144,-160,-0.808296,
146,-160,-1.56744,
148,-160,-3.19015,
150,-160,-5.91149,
152,-160,-9.09718,
154,-160,-8.84296,
156,-160,-5.98821,
158,-160,-3.92612,
160,-160,-2.95634,
162,-160,-2.87402,
164,-160,-3.49947,
166,-160,-4.66739,
168,-160,-6.16258,
170,-160,-7.66286,
172,-160,-8.80555,
174,-160,-9.46207,
176,-160,-9.87058,
178,-160,-10.3907,
180,-160,-11.2792,
-180,-158,-1.68928,
-178,-158,-2.32864,
-176,-158,-3.98017,
-174,-158,-6.88858,
-172,-158,-11.2187,
-170,-158,-13.474,
-168,-158,-10.2555,
-166,-158,-7.55441,
-164,-158,-6.14462,
-162,-158,-5.65844,
-160,-158,-5.86774,
-158,-158,-6.70667,
-156,-158,-8.25979,
-154,-158,-10.6982,
-152,-158,-13.6565,
-150,-158,-14.03,
-148,-158,-11.342,
-146,-158,-9.10177,
-144,-158,-8.03196,
-142,-158,-8.08677,
-140,-158,-9.27985,
-138,-158,-11.7784,
-136,-158,-15.4558,
-134,-158,-16.1698,
-132,-158,-12.5868,
-130,-158,-9.84883,
-128,-158,-8.50871,
-126,-158,-8.39936,
-124,-158,-9.51976,
-122,-158,-12.0729,
-120,-158,-16.1709,
-118,-158,-18.043,
-116,-158,-14.8502,
-114,-158,-12.5568,
-112,-158,-11.8865,
-110,-158,-12.6005,
-108,-158,-14.6024,
-106,-158,-17.8085,
-104,-158,-21.5685,
-102,-158,-23.9221,
-100,-158,-22.7933,
-98,-158,-18.0706,
-96,-158,-13.2146,
-94,-158,-9.51689,
-92,-158,-6.92243,
-90,-158,-5.24804,
-88,-158,-4.3561,
-86,-158,-4.15525,
-84,-158,-4.58844,
-82,-158,-5.62861,
-80,-158,-7.27625,
-78,-158,-9.49655,
-76,-158,-11.7841,
-74,-158,-12.3063,
-72,-158,-10.5774,
-70,-158,-8.70712,
-68,-158,-7.67448,
-66,-158,-7.64761,
-64,-158,-8.59286,
-62,-158,-10.0347,
-60,-158,-10.2199,
-58,-158,-8.21043,
-56,-158,-5.79647,
-54,-158,-3.91819,
-52,-158,-2.63032,
-50,-158,-1.82521,
-48,-158,-1.38286,
-46,-158,-1.14833,
-44,-158,-0.914912,
-42,-158,-0.528142,
-40,-158,-0.0523768,
-38,-158,0.251911,
-36,-158,0.102205,
-34,-158,-0.72357,
-32,-158,-2.41319,
-30,-158,-5.14051,
-28,-158,-8.67823,
-26,-158,-10.1804,
-24,-158,-7.86117,
-22,-158,-5.38335,
-20,-158,-3.71444,
-18,-158,-2.77104,
-16,-158,-2.4983,
-14,-158,-2.9299,
-12,-158,-4.12966,
-10,-158,-6.03132,
-8,-158,-7.83911,
-6,-158,-7.76422,
-4,-158,-6.20708,
-2,-158,-4.93389,
0,-158,-4.54904,
2,-158,-5.1662,
4,-158,-6.88442,
6,-158,-9.88445,
8,-158,-13.9071,
10,-158,-15.0627,
12,-158,-12.4937,
14,-158,-10.6276,
16,-158,-9.97622,
18,-158,-10.2995,
20,-158,-11.452,
22,-158,-13.454,
24,-158,-16.4232,
26,-158,-19.1193,
28,-158,-17.0584,
30,-158,-13.3328,
32,-158,-10.6152,
34,-158,-8.82514,
36,-158,-7.67002,
38,-158,-6.95531,
40,-158,-6.62908,
42,-158,-6.78247,
44,-158,-7.60336,
46,-158,-9.30235,
48,-158,-11.805,
50,-158,-13.2594,
52,-158,-11.4742,
54,-158,-9.17352,
56,-158,-7.85061,
58,-158,-7.54258,
60,-158,-8.07092,
62,-158,-9.1738,
64,-158,-10.4448,
66,-158,-11.4556,
68,-158,-12.1244,
70,-158,-12.6596,
72,-158,-13.0862,
74,-158,-13.2428,
76,-158,-13.2958,
78,-158,-13.8969,
80,-158,-16.0286,
82,-158,-22.1631,
84,-158,-25.1967,
86,-158,-14.2914,
88,-158,-9.26638,
90,-158,-6.26437,
92,-158,-4.37876,
94,-158,-3.24412,
96,-158,-2.67564,
98,-158,-2.58562,
100,-158,-2.96225,
102,-158,-3.85442,
104,-158,-5.32765,
106,-158,-7.3076,
108,-158,-9.12461,
110,-158,-9.52061,
112,-158,-8.82085,
114,-158,-8.44554,
116,-158,-9.05012,
118,-158,-10.7112,
120,-158,-12.5985,
122,-158,-12.1536,
124,-158,-9.55522,
126,-158,-6.98379,
128,-158,-4.93338,
130,-158,-3.38063,
132,-158,-2.27354,
134,-158,-1.51014,
136,-158,-0.898966,
138,-158,-0.250944,
140,-158,0.433709,
142,-158,0.940144,
144,-158,1.00791,
146,-158,0.447606,
148,-158,-0.841179,
150,-158,-2.82063,
152,-158,-5.06336,
154,-158,-6.48814,
156,-158,-6.5969,
158,-158,-6.34432,
160,-158,-6.4343,
162,-158,-6.97911,
164,-158,-7.97906,
166,-158,-9.55171,
168,-158,-11.5292,
170,-158,-11.6271,
172,-158,-8.52101,
174,-158,-5.33385,
176,-158,-3.15049,
178,-158,-1.96176,
180,-158,-1.68928,
-180,-156,-1.04548,
-178,-156,-1.67627,
-176,-156,-3.31476,
-174,-156,-6.08921,
-172,-156,-9.83769,
-170,-156,-11.6142,
-168,-156,-9.38391,
-166,-156,-7.19523,
-164,-156,-5.92526,
-162,-156,-5.2364,
-160,-156,-4.79879,
-158,-156,-4.50232,
-156,-156,-4.45877,
-154,-156,-4.84195,
-152,-156,-5.72996,
-150,-156,-6.97814,
-148,-156,-8.08496,
-146,-156,-8.40674,
-144,-156,-7.90381,
-142,-156,-7.05422,
-140,-156,-6.21427,
-138,-156,-5.57753,
-136,-156,-5.28541,
-134,-156,-5.42177,
-132,-156,-5.98165,
-130,-156,-6.88017,
-128,-156,-8.03425,
-126,-156,-9.48629,
-124,-156,-11.3643,
-122,-156,-13.2629,
-120,-156,-13.2717,
-118,-156,-11.2596,
-116,-156,-9.47852,
-114,-156,-8.82015,
-112,-156,-9.54651,
-110,-156,-12.027,
-108,-156,-16.2339,
-106,-156,-15.0629,
-104,-156,-10.5295,
-102,-156,-8.02677,
-100,-156,-7.32907,
-98,-156,-8.30705,
-96,-156,-11.1186,
-94,-156,-13.8864,
-92,-156,-10.4988,
-90,-156,-6.69668,
-88,-156,-4.55761,
-86,-156,-3.75099,
-84,-156,-4.03973,
-82,-156,-5.29667,
-80,-156,-7.37425,
-78,-156,-9.91024,
-76,-156,-12.3469,
-74,-156,-14.8335,
-72,-156,-18.5695,
-70,-156,-20.3961,
-68,-156,-15.2491,
-66,-156,-11.6482,
-64,-156,-10.0869,
-62,-156,-10.1716,
-60,-156,-11.8533,
-58,-156,-15.1762,
-56,-156,-17.1874,
-54,-156,-13.4424,
-52,-156,-9.82171,
-50,-156,-7.49931,
-48,-156,-6.0474,
-46,-156,-4.97946,
-44,-156,-3.84268,
-42,-156,-2.52951,
-40,-156,-1.34836,
-38,-156,-0.657958,
-36,-156,-0.661545,
-34,-156,-1.43123,
-32,-156,-2.95229,
-30,-156,-5.13606,
-28,-156,-7.81692,
-26,-156,-10.3516,
-24,-156,-10.1685,
-22,-156,-7.10195,
-20,-156,-4.25403,
-18,-156,-2.5037,
-16,-156,-1.90341,
